'Elapsed time','ECG I','ECG I filtered'
17.468,-0.160,-0.085
17.470,-0.065,-0.085
17.472,-0.070,-0.090
17.474,0.030,-0.090
17.476,0.125,-0.090
17.478,0.060,-0.085
17.480,0.005,-0.080
17.482,-0.115,-0.070
17.484,-0.130,-0.050
17.486,-0.120,-0.020
17.488,-0.050,0.025
17.490,0.145,0.085
17.492,0.245,0.160
17.494,0.375,0.245
17.496,0.520,0.335
17.498,0.570,0.420
17.500,0.600,0.490
17.502,0.615,0.535
17.504,0.525,0.555
17.506,0.455,0.540
17.508,0.395,0.490
17.510,0.310,0.415
17.512,0.335,0.320
17.514,0.395,0.215
17.516,0.275,0.110
17.518,0.160,0.010
17.520,-0.025,-0.075
17.522,-0.215,-0.140
17.524,-0.320,-0.190
17.526,-0.365,-0.220
17.528,-0.320,-0.230
17.530,-0.225,-0.235
17.532,-0.140,-0.225
17.534,-0.030,-0.205
17.536,-0.015,-0.185
17.538,-0.005,-0.160
17.540,-0.055,-0.130
17.542,-0.140,-0.105
17.544,-0.090,-0.080
17.546,-0.165,-0.060
17.548,-0.115,-0.045
17.550,0.035,-0.035
17.552,0.030,-0.030
17.554,0.060,-0.035
17.556,0.080,-0.040
17.558,0.045,-0.040
17.560,0.005,-0.045
17.562,-0.005,-0.040
17.564,-0.070,-0.035
17.566,-0.110,-0.030
17.568,-0.090,-0.020
17.570,0.000,-0.015
17.572,0.070,-0.010
17.574,0.140,-0.010
17.576,0.140,-0.010
17.578,0.075,-0.015
17.580,0.005,-0.020
17.582,-0.040,-0.025
17.584,-0.110,-0.030
17.586,-0.140,-0.030
17.588,-0.070,-0.025
17.590,-0.010,-0.020
17.592,0.065,-0.015
17.594,0.160,-0.010
17.596,0.150,-0.005
17.598,0.085,0.000
17.600,-0.010,0.000
17.602,-0.010,0.000
17.604,-0.060,-0.005
17.606,-0.105,-0.005
17.608,-0.060,-0.005
17.610,0.000,0.000
17.612,0.090,0.005
17.614,0.210,0.010
17.616,0.210,0.015
17.618,0.150,0.020
17.620,0.005,0.025
17.622,-0.030,0.025
17.624,-0.060,0.025
17.626,-0.100,0.015
17.628,0.000,0.010
17.630,0.050,0.000
17.632,0.110,-0.005
17.634,0.130,-0.010
17.636,0.120,-0.010
17.638,0.090,-0.010
17.640,0.025,0.000
17.642,0.020,0.010
17.644,-0.035,0.020
17.646,-0.045,0.030
17.648,0.000,0.040
17.650,0.055,0.045
17.652,0.115,0.045
17.654,0.185,0.040
17.656,0.145,0.035
17.658,0.115,0.025
17.660,0.050,0.020
17.662,0.000,0.015
17.664,-0.080,0.015
17.666,-0.025,0.015
17.668,0.030,0.020
17.670,0.105,0.030
17.672,0.125,0.035
17.674,0.180,0.035
17.676,0.175,0.040
17.678,0.120,0.040
17.680,0.045,0.035
17.682,0.030,0.035
17.684,-0.070,0.035
17.686,-0.025,0.035
17.688,-0.015,0.040
17.690,0.085,0.045
17.692,0.185,0.055
17.694,0.265,0.065
17.696,0.250,0.075
17.698,0.215,0.085
17.700,0.085,0.090
17.702,0.035,0.095
17.704,-0.035,0.095
17.706,0.020,0.090
17.708,0.055,0.090
17.710,0.105,0.090
17.712,0.160,0.090
17.714,0.305,0.090
17.716,0.245,0.095
17.718,0.205,0.100
17.720,0.150,0.110
17.722,0.105,0.115
17.724,0.030,0.120
17.726,0.060,0.125
17.728,0.110,0.125
17.730,0.210,0.130
17.732,0.220,0.130
17.734,0.295,0.135
17.736,0.265,0.140
17.738,0.225,0.145
17.740,0.205,0.155
17.742,0.155,0.165
17.744,0.105,0.175
17.746,0.130,0.185
17.748,0.185,0.190
17.750,0.275,0.195
17.752,0.305,0.200
17.754,0.350,0.200
17.756,0.355,0.200
17.758,0.280,0.200
17.760,0.180,0.195
17.762,0.160,0.195
17.764,0.090,0.195
17.766,0.140,0.195
17.768,0.225,0.200
17.770,0.260,0.200
17.772,0.315,0.205
17.774,0.365,0.210
17.776,0.325,0.210
17.778,0.265,0.210
17.780,0.190,0.205
17.782,0.140,0.200
17.784,0.100,0.190
17.786,0.115,0.175
17.788,0.125,0.165
17.790,0.225,0.150
17.792,0.270,0.140
17.794,0.320,0.135
17.796,0.255,0.125
17.798,0.215,0.120
17.800,0.090,0.110
17.802,0.065,0.100
17.804,-0.045,0.090
17.806,0.020,0.080
17.808,0.065,0.065
17.810,0.115,0.055
17.812,0.190,0.040
17.814,0.225,0.035
17.816,0.140,0.030
17.818,0.080,0.030
17.820,0.005,0.030
17.822,0.015,0.030
17.824,-0.055,0.035
17.826,-0.040,0.030
17.828,0.005,0.030
17.830,0.050,0.020
17.832,0.090,0.010
17.834,0.180,0.000
17.836,0.105,-0.010
17.838,0.080,-0.015
17.840,-0.030,-0.020
17.842,-0.035,-0.020
17.844,-0.085,-0.015
17.846,-0.060,-0.015
17.848,-0.040,-0.010
17.850,0.055,-0.010
17.852,0.095,-0.010
17.854,0.135,-0.015
17.856,0.085,-0.020
17.858,0.040,-0.030
17.860,-0.040,-0.040
17.862,-0.125,-0.045
17.864,-0.130,-0.045
17.866,-0.085,-0.050
17.868,0.005,-0.045
17.870,0.005,-0.045
17.872,0.115,-0.040
17.874,0.125,-0.040
17.876,0.050,-0.035
17.878,-0.020,-0.035
17.880,-0.055,-0.035
17.882,-0.135,-0.035
17.884,-0.115,-0.035
17.886,-0.045,-0.035
17.888,0.015,-0.035
17.890,0.095,-0.035
17.892,0.110,-0.035
17.894,0.090,-0.035
17.896,0.050,-0.030
17.898,-0.020,-0.030
17.900,-0.065,-0.030
17.902,-0.115,-0.030
17.904,-0.115,-0.025
17.906,-0.040,-0.025
17.908,0.030,-0.030
17.910,0.035,-0.030
17.912,0.145,-0.035
17.914,0.085,-0.035
17.916,0.045,-0.040
17.918,0.015,-0.045
17.920,-0.065,-0.045
17.922,-0.105,-0.045
17.924,-0.110,-0.045
17.926,-0.070,-0.045
17.928,-0.005,-0.040
17.930,0.025,-0.040
17.932,0.120,-0.045
17.934,0.100,-0.045
17.936,0.035,-0.050
17.938,-0.015,-0.055
17.940,-0.065,-0.055
17.942,-0.160,-0.055
17.944,-0.125,-0.055
17.946,-0.080,-0.050
17.948,0.020,-0.040
17.950,0.055,-0.035
17.952,0.135,-0.030
17.954,0.100,-0.030
17.956,0.065,-0.025
17.958,-0.015,-0.025
17.960,-0.020,-0.025
17.962,-0.155,-0.025
17.964,-0.070,-0.025
17.966,-0.045,-0.020
17.968,0.080,-0.010
17.970,0.060,-0.005
17.972,0.155,0.000
17.974,0.150,0.005
17.976,0.065,0.000
17.978,-0.030,-0.005
17.980,-0.020,-0.015
17.982,-0.130,-0.030
17.984,-0.125,-0.040
17.986,-0.065,-0.045
17.988,0.050,-0.050
17.990,0.070,-0.045
17.992,0.125,-0.040
17.994,0.090,-0.030
17.996,0.060,-0.015
17.998,-0.030,-0.010
18.000,0.000,0.000
18.002,-0.090,0.000
18.004,-0.110,0.000
18.006,-0.005,-0.005
18.008,0.050,-0.010
18.010,0.070,-0.010
18.012,0.150,-0.010
18.014,0.105,-0.010
18.016,0.110,-0.010
18.018,-0.005,-0.015
18.020,-0.020,-0.015
18.022,-0.160,-0.020
18.024,-0.110,-0.030
18.026,-0.025,-0.035
18.028,0.125,-0.045
18.030,0.005,-0.050
18.032,0.115,-0.050
18.034,0.090,-0.050
18.036,0.075,-0.040
18.038,-0.060,-0.035
18.040,-0.060,-0.025
18.042,-0.105,-0.020
18.044,-0.105,-0.015
18.046,-0.035,-0.020
18.048,0.030,-0.025
18.050,0.050,-0.030
18.052,0.085,-0.040
18.054,0.100,-0.045
18.056,0.055,-0.045
18.058,-0.055,-0.040
18.060,-0.065,-0.035
18.062,-0.115,-0.025
18.064,-0.070,-0.015
18.066,-0.025,-0.010
18.068,0.025,-0.010
18.070,0.050,-0.015
18.072,0.115,-0.020
18.074,0.145,-0.030
18.076,0.075,-0.040
18.078,-0.035,-0.045
18.080,-0.095,-0.050
18.082,-0.145,-0.050
18.084,-0.120,-0.040
18.086,-0.045,-0.030
18.088,0.005,-0.020
18.090,0.140,-0.010
18.092,0.175,0.000
18.094,0.140,0.010
18.096,0.070,0.010
18.098,-0.020,0.010
18.100,-0.100,0.005
18.102,-0.125,-0.005
18.104,-0.090,-0.015
18.106,-0.010,-0.025
18.108,0.030,-0.035
18.110,0.080,-0.045
18.112,0.115,-0.050
18.114,0.085,-0.050
18.116,0.025,-0.050
18.118,-0.070,-0.050
18.120,-0.125,-0.050
18.122,-0.160,-0.050
18.124,-0.105,-0.050
18.126,-0.030,-0.050
18.128,0.060,-0.055
18.130,0.095,-0.060
18.132,0.140,-0.065
18.134,0.045,-0.065
18.136,-0.030,-0.070
18.138,-0.105,-0.070
18.140,-0.120,-0.070
18.142,-0.145,-0.065
18.144,-0.130,-0.060
18.146,-0.060,-0.055
18.148,0.030,-0.055
18.150,0.090,-0.050
18.152,0.145,-0.045
18.154,0.135,-0.040
18.156,0.015,-0.035
18.158,-0.050,-0.035
18.160,-0.120,-0.030
18.162,-0.125,-0.030
18.164,-0.085,-0.025
18.166,-0.020,-0.030
18.168,0.060,-0.030
18.170,0.080,-0.035
18.172,0.110,-0.040
18.174,0.055,-0.040
18.176,-0.015,-0.040
18.178,-0.015,-0.040
18.180,-0.105,-0.035
18.182,-0.130,-0.030
18.184,-0.095,-0.030
18.186,-0.030,-0.030
18.188,0.025,-0.030
18.190,0.110,-0.035
18.192,0.110,-0.045
18.194,0.045,-0.055
18.196,0.005,-0.065
18.198,-0.060,-0.075
18.200,-0.165,-0.080
18.202,-0.140,-0.075
18.204,-0.115,-0.070
18.206,-0.040,-0.060
18.208,0.020,-0.050
18.210,0.140,-0.045
18.212,0.100,-0.035
18.214,0.050,-0.035
18.216,-0.030,-0.035
18.218,-0.065,-0.040
18.220,-0.170,-0.045
18.222,-0.085,-0.045
18.224,-0.050,-0.050
18.226,-0.045,-0.050
18.228,0.020,-0.050
18.230,0.130,-0.050
18.232,0.100,-0.050
18.234,0.065,-0.050
18.236,-0.020,-0.050
18.238,-0.070,-0.055
18.240,-0.190,-0.060
18.242,-0.130,-0.060
18.244,-0.075,-0.060
18.246,-0.010,-0.055
18.248,0.020,-0.050
18.250,0.115,-0.045
18.252,0.110,-0.035
18.254,0.070,-0.025
18.256,0.035,-0.020
18.258,-0.045,-0.020
18.260,-0.145,-0.020
18.262,-0.085,-0.020
18.264,-0.095,-0.025
18.266,0.050,-0.030
18.268,0.010,-0.040
18.270,0.145,-0.045
18.272,0.115,-0.050
18.274,0.020,-0.055
18.276,-0.045,-0.055
18.278,-0.080,-0.060
18.280,-0.150,-0.060
18.282,-0.150,-0.055
18.284,-0.095,-0.055
18.286,0.015,-0.045
18.288,0.070,-0.040
18.290,0.140,-0.035
18.292,0.095,-0.025
18.294,0.100,-0.025
18.296,-0.020,-0.020
18.298,-0.065,-0.025
18.300,-0.115,-0.030
18.302,-0.105,-0.040
18.304,-0.075,-0.045
18.306,-0.045,-0.050
18.308,0.035,-0.055
18.310,0.125,-0.050
18.312,0.125,-0.045
18.314,0.025,-0.035
18.316,-0.030,-0.030
18.318,-0.020,-0.020
18.320,-0.080,-0.015
18.322,-0.125,-0.020
18.324,-0.050,-0.025
18.326,0.035,-0.030
18.328,0.045,-0.040
18.330,0.115,-0.045
18.332,0.120,-0.050
18.334,0.055,-0.045
18.336,-0.045,-0.035
18.338,-0.060,-0.025
18.340,-0.110,-0.010
18.342,-0.040,0.005
18.344,-0.010,0.010
18.346,0.080,0.015
18.348,0.120,0.015
18.350,0.155,0.015
18.352,0.125,0.010
18.354,0.085,0.005
18.356,0.010,0.000
18.358,-0.050,0.000
18.360,-0.155,0.000
18.362,-0.035,0.005
18.364,0.015,0.005
18.366,0.100,0.010
18.368,0.140,0.010
18.370,0.165,0.010
18.372,0.120,0.010
18.374,0.045,0.010
18.376,0.005,0.010
18.378,-0.045,0.010
18.380,-0.070,0.005
18.382,-0.060,0.005
18.384,-0.010,0.005
18.386,0.065,0.005
18.388,0.150,0.005
18.390,0.145,0.000
18.392,0.120,-0.005
18.394,0.025,-0.015
18.396,-0.015,-0.020
18.398,-0.100,-0.020
18.400,-0.145,-0.025
18.402,-0.135,-0.030
18.404,-0.030,-0.030
18.406,0.040,-0.030
18.408,0.095,-0.035
18.410,0.115,-0.035
18.412,0.135,-0.040
18.414,0.010,-0.040
18.416,-0.120,-0.045
18.418,-0.120,-0.050
18.420,-0.140,-0.050
18.422,-0.105,-0.050
18.424,-0.055,-0.050
18.426,0.010,-0.050
18.428,0.100,-0.045
18.430,0.160,-0.045
18.432,0.080,-0.040
18.434,0.015,-0.035
18.436,-0.060,-0.035
18.438,-0.100,-0.035
18.440,-0.145,-0.035
18.442,-0.130,-0.040
18.444,-0.015,-0.045
18.446,0.040,-0.050
18.448,0.060,-0.060
18.450,0.055,-0.065
18.452,0.050,-0.070
18.454,-0.035,-0.070
18.456,-0.060,-0.070
18.458,-0.165,-0.075
18.460,-0.135,-0.075
18.462,-0.140,-0.080
18.464,-0.030,-0.085
18.466,-0.045,-0.095
18.468,0.030,-0.100
18.470,0.075,-0.100
18.472,-0.005,-0.085
18.474,-0.040,-0.055
18.476,-0.010,-0.005
18.478,0.000,0.060
18.480,0.095,0.145
18.482,0.215,0.235
18.484,0.350,0.325
18.486,0.515,0.405
18.488,0.690,0.470
18.490,0.735,0.505
18.492,0.645,0.505
18.494,0.505,0.480
18.496,0.320,0.420
18.498,0.180,0.340
18.500,0.175,0.245
18.502,0.175,0.140
18.504,0.105,0.035
18.506,0.020,-0.060
18.508,-0.040,-0.140
18.510,-0.190,-0.205
18.512,-0.190,-0.250
18.514,-0.215,-0.275
18.516,-0.290,-0.280
18.518,-0.365,-0.275
18.520,-0.305,-0.255
18.522,-0.305,-0.230
18.524,-0.165,-0.200
18.526,-0.060,-0.175
18.528,-0.020,-0.150
18.530,0.020,-0.130
18.532,-0.010,-0.115
18.534,-0.040,-0.105
18.536,-0.115,-0.095
18.538,-0.165,-0.090
18.540,-0.155,-0.085
18.542,-0.115,-0.080
18.544,-0.015,-0.075
18.546,0.030,-0.070
18.548,0.125,-0.065
18.550,0.060,-0.060
18.552,0.035,-0.055
18.554,-0.055,-0.050
18.556,-0.070,-0.045
18.558,-0.145,-0.035
18.560,-0.145,-0.025
18.562,-0.025,-0.020
18.564,0.040,-0.010
18.566,0.080,-0.005
18.568,0.180,-0.005
18.570,0.125,-0.005
18.572,0.070,-0.010
18.574,-0.020,-0.015
18.576,-0.055,-0.025
18.578,-0.185,-0.030
18.580,-0.095,-0.035
18.582,-0.040,-0.040
18.584,0.045,-0.040
18.586,0.045,-0.040
18.588,0.130,-0.035
18.590,0.095,-0.030
18.592,0.045,-0.025
18.594,0.015,-0.020
18.596,-0.025,-0.015
18.598,-0.080,-0.005
18.600,-0.075,0.000
18.602,-0.045,0.000
18.604,0.080,0.005
18.606,0.085,0.005
18.608,0.165,0.005
18.610,0.135,0.000
18.612,0.045,-0.005
18.614,0.010,-0.010
18.616,-0.060,-0.015
18.618,-0.100,-0.015
18.620,-0.085,-0.015
18.622,-0.050,-0.015
18.624,0.020,-0.010
18.626,0.080,-0.010
18.628,0.205,-0.010
18.630,0.130,-0.010
18.632,0.090,-0.010
18.634,-0.015,-0.005
18.636,-0.060,-0.005
18.638,-0.110,0.000
18.640,-0.080,0.005
18.642,0.025,0.010
18.644,0.115,0.015
18.646,0.145,0.020
18.648,0.200,0.025
18.650,0.150,0.020
18.652,0.090,0.015
18.654,0.030,0.010
18.656,-0.020,0.000
18.658,-0.150,-0.005
18.660,-0.065,-0.005
18.662,0.010,-0.005
18.664,0.110,0.000
18.666,0.125,0.015
18.668,0.185,0.025
18.670,0.185,0.040
18.672,0.120,0.050
18.674,0.065,0.060
18.676,-0.035,0.065
18.678,-0.025,0.070
18.680,0.050,0.070
18.682,0.070,0.065
18.684,0.135,0.065
18.686,0.180,0.065
18.688,0.205,0.065
18.690,0.235,0.065
18.692,0.160,0.065
18.694,0.030,0.065
18.696,0.005,0.070
18.698,-0.035,0.070
18.700,-0.005,0.075
18.702,0.035,0.080
18.704,0.170,0.090
18.706,0.300,0.100
18.708,0.295,0.110
18.710,0.265,0.120
18.712,0.175,0.125
18.714,0.125,0.130
18.716,0.065,0.135
18.718,0.020,0.130
18.720,0.065,0.130
18.722,0.185,0.130
18.724,0.190,0.130
18.726,0.285,0.130
18.728,0.310,0.140
18.730,0.290,0.145
18.732,0.200,0.155
18.734,0.180,0.165
18.736,0.125,0.170
18.738,0.115,0.175
18.740,0.105,0.180
18.742,0.175,0.175
18.744,0.255,0.175
18.746,0.335,0.175
18.748,0.375,0.180
18.750,0.325,0.185
18.752,0.230,0.190
18.754,0.180,0.200
18.756,0.110,0.205
18.758,0.165,0.215
18.760,0.145,0.215
18.762,0.215,0.210
18.764,0.265,0.205
18.766,0.340,0.200
18.768,0.325,0.190
18.770,0.295,0.180
18.772,0.230,0.170
18.774,0.190,0.165
18.776,0.075,0.165
18.778,0.095,0.160
18.780,0.105,0.155
18.782,0.170,0.150
18.784,0.200,0.145
18.786,0.290,0.135
18.788,0.280,0.125
18.790,0.220,0.115
18.792,0.110,0.100
18.794,0.040,0.090
18.796,-0.010,0.080
18.798,-0.035,0.070
18.800,0.080,0.060
18.802,0.110,0.050
18.804,0.040,0.035
18.806,0.195,0.025
18.808,0.130,0.015
18.810,0.135,0.005
18.812,0.025,-0.005
18.814,-0.020,-0.005
18.816,-0.120,-0.005
18.818,-0.060,-0.005
18.820,-0.015,0.000
18.822,0.090,0.005
18.824,0.100,0.005
18.826,0.160,0.005
18.828,0.165,0.005
18.830,0.100,0.000
18.832,-0.055,-0.010
18.834,-0.035,-0.015
18.836,-0.095,-0.025
18.838,-0.075,-0.030
18.840,-0.100,-0.035
18.842,0.005,-0.040
18.844,0.040,-0.040
18.846,0.135,-0.040
18.848,0.120,-0.035
18.850,0.080,-0.030
18.852,-0.025,-0.030
18.854,-0.045,-0.025
18.856,-0.115,-0.025
18.858,-0.110,-0.025
18.860,-0.055,-0.030
18.862,0.000,-0.030
18.864,0.070,-0.035
18.866,0.145,-0.035
18.868,0.115,-0.035
18.870,0.065,-0.035
18.872,-0.040,-0.035
18.874,-0.070,-0.035
18.876,-0.140,-0.035
18.878,-0.110,-0.030
18.880,-0.060,-0.030
18.882,0.065,-0.030
18.884,0.065,-0.035
18.886,0.150,-0.035
18.888,0.080,-0.040
18.890,0.045,-0.045
18.892,-0.065,-0.050
18.894,-0.090,-0.055
18.896,-0.145,-0.060
18.898,-0.100,-0.060
18.900,-0.095,-0.060
18.902,-0.005,-0.055
18.904,0.030,-0.055
18.906,0.115,-0.050
18.908,0.130,-0.045
18.910,0.070,-0.040
18.912,0.000,-0.040
18.914,-0.065,-0.035
18.916,-0.125,-0.035
18.918,-0.115,-0.030
18.920,-0.080,-0.035
18.922,0.020,-0.035
18.924,0.080,-0.035
18.926,0.105,-0.040
18.928,0.100,-0.040
18.930,0.070,-0.040
18.932,-0.020,-0.035
18.934,-0.055,-0.030
18.936,-0.120,-0.025
18.938,-0.070,-0.015
18.940,-0.055,-0.005
18.942,0.095,0.000
18.944,0.130,0.005
18.946,0.110,0.005
18.948,0.090,0.000
18.950,0.035,-0.005
18.952,0.010,-0.010
18.954,-0.045,-0.020
18.956,-0.100,-0.025
18.958,-0.060,-0.025
18.960,-0.025,-0.025
18.962,0.040,-0.020
18.964,0.080,-0.010
18.966,0.120,0.000
18.968,0.185,0.005
18.970,0.080,0.010
18.972,0.015,0.005
18.974,-0.065,0.000
18.976,-0.110,-0.005
18.978,-0.100,-0.015
18.980,-0.010,-0.025
18.982,0.095,-0.030
18.984,0.105,-0.030
18.986,0.145,-0.025
18.988,0.105,-0.015
18.990,0.025,-0.005
18.992,0.010,0.005
18.994,-0.015,0.015
18.996,-0.080,0.015
18.998,-0.070,0.015
19.000,0.020,0.005
19.002,0.070,-0.005
19.004,0.080,-0.020
19.006,0.150,-0.030
19.008,0.095,-0.035
19.010,0.045,-0.035
19.012,-0.035,-0.030
19.014,-0.095,-0.025
19.016,-0.100,-0.020
19.018,-0.025,-0.015
19.020,0.015,-0.010
19.022,0.040,-0.015
19.024,0.120,-0.020
19.026,0.115,-0.025
19.028,0.090,-0.035
19.030,0.005,-0.040
19.032,-0.085,-0.040
19.034,-0.090,-0.035
19.036,-0.060,-0.025
19.038,-0.070,-0.020
19.040,0.050,-0.010
19.042,0.060,-0.005
19.044,0.130,-0.005
19.046,0.130,-0.005
19.048,0.100,-0.010
19.050,0.095,-0.015
19.052,-0.035,-0.020
19.054,-0.130,-0.025
19.056,-0.090,-0.025
19.058,-0.055,-0.020
19.060,0.005,-0.015
19.062,0.030,-0.015
19.064,0.155,-0.010
19.066,0.135,-0.015
19.068,0.115,-0.020
19.070,0.005,-0.025
19.072,-0.010,-0.035
19.074,-0.135,-0.040
19.076,-0.110,-0.045
19.078,-0.060,-0.040
19.080,0.010,-0.040
19.082,0.050,-0.030
19.084,0.150,-0.025
19.086,0.115,-0.020
19.088,0.070,-0.020
19.090,-0.015,-0.020
19.092,-0.035,-0.025
19.094,-0.165,-0.035
19.096,-0.125,-0.040
19.098,-0.015,-0.045
19.100,0.090,-0.045
19.102,0.055,-0.045
19.104,0.145,-0.040
19.106,0.115,-0.035
19.108,0.065,-0.035
19.110,-0.005,-0.030
19.112,-0.035,-0.035
19.114,-0.125,-0.035
19.116,-0.115,-0.040
19.118,-0.025,-0.040
19.120,0.040,-0.040
19.122,0.025,-0.040
19.124,0.080,-0.035
19.126,0.120,-0.030
19.128,0.120,-0.025
19.130,0.035,-0.025
19.132,-0.060,-0.020
19.134,-0.125,-0.020
19.136,-0.140,-0.020
19.138,-0.055,-0.020
19.140,0.030,-0.020
19.142,0.105,-0.020
19.144,0.150,-0.020
19.146,0.130,-0.025
19.148,0.050,-0.025
19.150,-0.015,-0.025
19.152,-0.040,-0.030
19.154,-0.135,-0.040
19.156,-0.110,-0.045
19.158,-0.025,-0.050
19.160,0.035,-0.055
19.162,0.015,-0.055
19.164,0.095,-0.055
19.166,0.090,-0.050
19.168,0.080,-0.040
19.170,-0.030,-0.030
19.172,-0.025,-0.020
19.174,-0.080,-0.010
19.176,-0.050,0.000
19.178,-0.005,0.000
19.180,0.015,0.005
19.182,0.100,0.000
19.184,0.175,-0.005
19.186,0.150,-0.010
19.188,0.055,-0.015
19.190,-0.020,-0.020
19.192,-0.045,-0.020
19.194,-0.110,-0.025
19.196,-0.080,-0.025
19.198,-0.010,-0.020
19.200,0.045,-0.020
19.202,0.070,-0.015
19.204,0.170,-0.010
19.206,0.115,-0.005
19.208,0.100,0.000
19.210,0.010,0.000
19.212,-0.030,0.005
19.214,-0.075,0.005
19.216,-0.025,0.005
19.218,-0.015,0.000
19.220,0.040,0.000
19.222,0.085,-0.005
19.224,0.135,-0.005
19.226,0.165,-0.005
19.228,0.110,-0.005
19.230,-0.015,0.000
19.232,-0.025,0.010
19.234,-0.075,0.015
19.236,-0.010,0.020
19.238,0.015,0.025
19.240,0.060,0.025
19.242,0.145,0.020
19.244,0.215,0.015
19.246,0.155,0.005
19.248,0.045,-0.010
19.250,-0.005,-0.020
19.252,-0.080,-0.035
19.254,-0.155,-0.040
19.256,-0.100,-0.045
19.258,-0.035,-0.045
19.260,0.065,-0.040
19.262,0.105,-0.040
19.264,0.145,-0.035
19.266,0.110,-0.030
19.268,0.035,-0.030
19.270,-0.055,-0.030
19.272,-0.125,-0.035
19.274,-0.145,-0.040
19.276,-0.090,-0.045
19.278,-0.045,-0.055
19.280,0.075,-0.060
19.282,0.085,-0.065
19.284,0.075,-0.065
19.286,0.080,-0.065
19.288,0.040,-0.060
19.290,-0.090,-0.060
19.292,-0.115,-0.055
19.294,-0.155,-0.050
19.296,-0.090,-0.050
19.298,-0.035,-0.050
19.300,0.025,-0.055
19.302,0.060,-0.060
19.304,0.100,-0.065
19.306,0.055,-0.065
19.308,0.005,-0.070
19.310,-0.075,-0.070
19.312,-0.120,-0.070
19.314,-0.105,-0.065
19.316,-0.090,-0.065
19.318,-0.035,-0.060
19.320,0.005,-0.065
19.322,0.055,-0.065
19.324,0.115,-0.075
19.326,0.070,-0.080
19.328,-0.055,-0.090
19.330,-0.115,-0.100
19.332,-0.150,-0.105
19.334,-0.175,-0.110
19.336,-0.145,-0.110
19.338,-0.070,-0.110
19.340,0.040,-0.100
19.342,0.050,-0.080
19.344,0.070,-0.050
19.346,0.075,-0.010
19.348,0.145,0.045
19.350,0.155,0.115
19.352,0.130,0.190
19.354,0.225,0.275
19.356,0.325,0.355
19.358,0.500,0.425
19.360,0.620,0.475
19.362,0.770,0.500
19.364,0.680,0.490
19.366,0.535,0.450
19.368,0.350,0.385
19.370,0.270,0.295
19.372,0.110,0.190
19.374,-0.030,0.085
19.376,-0.060,-0.015
19.378,-0.045,-0.105
19.380,-0.105,-0.175
19.382,-0.125,-0.220
19.384,-0.115,-0.250
19.386,-0.155,-0.265
19.388,-0.215,-0.265
19.390,-0.255,-0.255
19.392,-0.295,-0.245
19.394,-0.265,-0.225
19.396,-0.220,-0.210
19.398,-0.150,-0.195
19.400,-0.075,-0.175
19.402,0.040,-0.155
19.404,0.065,-0.135
19.406,-0.020,-0.115
19.408,-0.025,-0.095
19.410,-0.065,-0.075
19.412,-0.160,-0.060
19.414,-0.135,-0.045
19.416,-0.085,-0.040
19.418,0.045,-0.035
19.420,0.095,-0.030
19.422,0.115,-0.035
19.424,0.115,-0.035
19.426,0.075,-0.040
19.428,0.005,-0.050
19.430,-0.035,-0.055
19.432,-0.145,-0.060
19.434,-0.130,-0.065
19.436,-0.075,-0.065
19.438,0.005,-0.060
19.440,0.020,-0.055
19.442,0.145,-0.045
19.444,0.100,-0.035
19.446,0.135,-0.025
19.448,0.025,-0.015
19.450,-0.055,-0.010
19.452,-0.150,-0.010
19.454,-0.085,-0.010
19.456,-0.055,-0.020
19.458,0.060,-0.025
19.460,0.105,-0.035
19.462,0.140,-0.040
19.464,0.125,-0.040
19.466,0.035,-0.040
19.468,-0.015,-0.035
19.470,-0.030,-0.030
19.472,-0.105,-0.020
19.474,-0.075,-0.015
19.476,-0.005,-0.010
19.478,0.060,-0.005
19.480,0.100,-0.005
19.482,0.160,-0.005
19.484,0.170,-0.010
19.486,0.085,-0.015
19.488,0.005,-0.015
19.490,-0.020,-0.020
19.492,-0.065,-0.020
19.494,-0.100,-0.020
19.496,-0.040,-0.020
19.498,0.095,-0.015
19.500,0.135,-0.010
19.502,0.110,-0.010
19.504,0.205,-0.005
19.506,0.115,0.000
19.508,0.025,0.000
19.510,-0.025,0.000
19.512,-0.120,0.000
19.514,-0.055,-0.005
19.516,0.000,-0.010
19.518,0.050,-0.015
19.520,0.145,-0.015
19.522,0.135,-0.015
19.524,0.150,-0.015
19.526,0.120,-0.010
19.528,0.015,0.000
19.530,-0.050,0.010
19.532,-0.050,0.020
19.534,0.010,0.030
19.536,0.080,0.040
19.538,0.135,0.045
19.540,0.170,0.050
19.542,0.170,0.050
19.544,0.155,0.050
19.546,0.145,0.045
19.548,0.060,0.045
19.550,0.010,0.040
19.552,-0.040,0.045
19.554,-0.005,0.045
19.556,0.065,0.050
19.558,0.175,0.060
19.560,0.230,0.065
19.562,0.225,0.070
19.564,0.260,0.075
19.566,0.140,0.075
19.568,0.035,0.075
19.570,0.045,0.075
19.572,-0.020,0.070
19.574,0.020,0.070
19.576,0.110,0.075
19.578,0.180,0.075
19.580,0.270,0.085
19.582,0.300,0.090
19.584,0.310,0.100
19.586,0.185,0.105
19.588,0.135,0.110
19.590,0.040,0.115
19.592,0.045,0.115
19.594,0.075,0.115
19.596,0.185,0.120
19.598,0.215,0.120
19.600,0.290,0.125
19.602,0.320,0.130
19.604,0.290,0.140
19.606,0.205,0.145
